anon_ID,assistance_date,assistance_category,amount,unit
175,3/14/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,3/14/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
319,3/14/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
104,3/14/2019 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
309,3/14/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
475,3/14/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
33,3/14/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
515,3/14/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
263,3/14/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
382,3/15/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
436,3/19/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
322,3/19/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
46,3/19/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
478,3/19/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
526,3/19/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
450,3/19/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
29,3/19/2019 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
34,3/19/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
232,3/19/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
117,3/19/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
403,3/19/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
67,3/19/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
530,3/19/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
5,3/19/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
529,3/19/2019 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
116,3/19/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
524,3/19/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
314,3/21/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
356,3/21/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
308,3/21/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
72,3/21/2019 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
330,3/21/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
609,3/21/2019 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
383,3/21/2019 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
350,3/21/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
607,3/21/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,3/21/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
22,3/26/2019 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
618,3/26/2019 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
185,3/26/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
310,3/26/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
112,3/26/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
284,3/26/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
628,3/26/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
413,3/26/2019 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
128,3/26/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
122,3/26/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
106,3/26/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
475,3/26/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
589,3/26/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
614,3/26/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
145,3/26/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
440,3/26/2019 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
451,3/26/2019 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
487,3/26/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
252,3/26/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
273,3/26/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
456,3/26/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
257,3/26/2019 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
588,3/28/2019 10:30,Food Pantry: Food Pantry Poundage,25,Pounds
358,3/28/2019 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
335,3/28/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
296,3/28/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
35,3/28/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
175,3/28/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,3/28/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
215,3/28/2019 12:15,Food Pantry: Easter Outreach,4,Boxes/Bags
293,3/28/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
178,3/28/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
168,3/28/2019 13:30,Food Pantry: Food Pantry Poundage,25,Pounds
186,3/28/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
403,3/28/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
515,3/28/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
409,3/28/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
318,4/2/2019 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/2/2019 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
356,4/2/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
322,4/2/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
57,4/2/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/2/2019 11:25,Food Pantry: Easter Outreach,4,Boxes/Bags
361,4/2/2019 11:25,Food Pantry: Easter Outreach,4,Boxes/Bags
406,4/2/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
210,4/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/2/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/2/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
450,4/2/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
470,4/2/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
319,4/2/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
500,4/2/2019 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
369,4/2/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
421,4/2/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
347,4/2/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/2/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
568,4/2/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
44,4/2/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
67,4/2/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
530,4/2/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
565,4/2/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
439,4/2/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
586,4/2/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
44,4/2/2019 15:00,Food Pantry: Easter Outreach,4,Boxes/Bags
585,4/2/2019 15:15,Food Pantry: Easter Outreach,1,Boxes/Bags
406,4/2/2019 15:15,Food Pantry: Easter Outreach,4,Boxes/Bags
86,4/2/2019 15:15,Food Pantry: Easter Outreach,4,Boxes/Bags
116,4/2/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
55,4/2/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/4/2019 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
308,4/4/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
449,4/4/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
104,4/4/2019 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
119,4/4/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
29,4/4/2019 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
232,4/4/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
191,4/4/2019 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/4/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
516,4/4/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
383,4/4/2019 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
73,4/4/2019 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
153,4/4/2019 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
524,4/4/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/4/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/4/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
375,4/8/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/9/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/9/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
284,4/9/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
628,4/9/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
330,4/9/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
511,4/9/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
293,4/9/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
599,4/9/2019 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
251,4/9/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
106,4/9/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
475,4/9/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
614,4/9/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
451,4/9/2019 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
487,4/9/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/9/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/9/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
320,4/9/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/11/2019 10:30,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/11/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
317,4/11/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
72,4/11/2019 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
175,4/11/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/11/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
39,4/11/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
45,4/11/2019 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
28,4/11/2019 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/11/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
309,4/11/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
369,4/11/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
601,4/11/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/11/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
145,4/11/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
622,4/11/2019 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
263,4/11/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
55,4/11/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
226,4/14/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
500,4/15/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/16/2019 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
314,4/16/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
367,4/16/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
322,4/16/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/16/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
210,4/16/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/16/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/16/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
450,4/16/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
57,4/16/2019 12:55,Food Pantry: Food Pantry Poundage,25,Pounds
34,4/16/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
191,4/16/2019 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
498,4/16/2019 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/16/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
252,4/16/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
403,4/16/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
530,4/16/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
586,4/16/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
116,4/16/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
524,4/16/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/16/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/16/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
318,4/18/2019 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/18/2019 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
618,4/18/2019 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
356,4/18/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
308,4/18/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/18/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
168,4/18/2019 13:30,Food Pantry: Food Pantry Poundage,25,Pounds
232,4/18/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
609,4/18/2019 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
568,4/18/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/18/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
226,4/18/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
233,4/18/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
383,4/18/2019 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/23/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
356,4/23/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/23/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
470,4/23/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
330,4/23/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
319,4/23/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
293,4/23/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
29,4/23/2019 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
122,4/23/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
337,4/23/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
106,4/23/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
461,4/23/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
347,4/23/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
487,4/23/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/23/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
257,4/23/2019 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
553,4/23/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/23/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
5,4/23/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
439,4/23/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
171,4/23/2019 15:35,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/25/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
244,4/25/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
296,4/25/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
72,4/25/2019 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
175,4/25/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/25/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
507,4/25/2019 12:15,Food Pantry: Food Pantry Poundage,25,Pounds
129,4/25/2019 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
119,4/25/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/25/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
43,4/25/2019 13:30,Food Pantry: Food Pantry Poundage,25,Pounds
451,4/25/2019 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
66,4/25/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
516,4/25/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
55,4/25/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/30/2019 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
314,4/30/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
356,4/30/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/30/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
35,4/30/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
310,4/30/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
109,4/30/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
57,4/30/2019 12:55,Food Pantry: Food Pantry Poundage,25,Pounds
117,4/30/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
186,4/30/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/30/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
67,4/30/2019 14:40,Food Pantry: Food Pantry Poundage,25,Pounds
530,4/30/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
565,4/30/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
586,4/30/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
529,4/30/2019 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
619,4/30/2019 15:35,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/30/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/30/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/2/2019 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
322,5/2/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
73,5/2/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
406,5/2/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
308,5/2/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
361,5/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
361,5/2/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
375,5/2/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
449,5/2/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
418,5/2/2019 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
39,5/2/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
28,5/2/2019 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
369,5/2/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
145,5/2/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
232,5/2/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
440,5/2/2019 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
622,5/2/2019 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
252,5/2/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
568,5/2/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
67,5/2/2019 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
383,5/2/2019 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
524,5/2/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
500,5/4/2019 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
586,5/4/2019 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
318,5/7/2019 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
436,5/7/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
502,5/7/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
46,5/7/2019 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
478,5/7/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
284,5/7/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
450,5/7/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
470,5/7/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
162,5/7/2019 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
330,5/7/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
104,5/7/2019 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
201,5/7/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
106,5/7/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
2,5/7/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
475,5/7/2019 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
614,5/7/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
347,5/7/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
456,5/7/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
257,5/7/2019 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
44,5/7/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
33,5/7/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
226,5/7/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
320,5/7/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
335,5/9/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
317,5/9/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
336,5/9/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
86,5/9/2019 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
175,5/9/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,5/9/2019 12:10,Food Pantry: Food Pantry Poundage,25,Pounds
293,5/9/2019 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
119,5/9/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
122,5/9/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
461,5/9/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
178,5/9/2019 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
43,5/9/2019 13:30,Food Pantry: Food Pantry Poundage,25,Pounds
564,5/9/2019 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
273,5/9/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
516,5/9/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
5,5/9/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
263,5/9/2019 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
55,5/9/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
530,5/13/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
544,5/14/2019 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
314,5/14/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
367,5/14/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
322,5/14/2019 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
51,5/14/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
39,5/14/2019 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
29,5/14/2019 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
337,5/14/2019 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
309,5/14/2019 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
145,5/14/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
117,5/14/2019 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
440,5/14/2019 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
403,5/14/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
568,5/14/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
565,5/14/2019 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
529,5/14/2019 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
524,5/14/2019 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
588,5/16/2019 10:30,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/16/2019 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
358,5/16/2019 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
358,5/16/2019 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
308,5/16/2019 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
